doc_num,statute_code,js_date,doc_incarcerated_term_yrs,statute_desc,violent,file_month,pwid
717918,63-2-401,2017-03-14,4.81,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
607632,63-2-401,2018-11-28,3.27,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
607634,63-2-401,2020-02-14,5,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
726448,63-2-401,2019-08-14,5,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
824446,63-2-401,2018-07-17,8,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
726480,63-2-401,2018-02-02,5.37,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
726480,63-2-401,2018-02-06,2.38,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
481720,63-2-401,2019-04-22,5,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
668876,63-2-401,2019-01-29,5,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
791573,63-2-401,2018-04-05,3.98,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
824582,63-2-401,2019-01-16,5,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
93487,63-2-401,2018-09-12,15,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
824628,63-2-401,2018-10-26,16,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
726536,63-2-401,2017-04-25,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
824709,63-2-401,2019-05-01,0.35,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
824709,63-2-401,2019-09-13,5,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
481821,63-2-401,2019-04-01,17,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
481821,63-2-401,2019-11-01,15,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
824773,63-2-401,2018-10-26,10,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
607767,63-2-401,2018-06-13,8,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
552089,63-2-401,2019-11-05,3,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
791584,63-2-401,2018-01-08,10,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
373414,63-2-401,2019-11-19,6,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
607785,63-2-401,2018-08-23,3.81,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
824836,63-2-401,2018-07-03,3,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
824840,63-2-401,2019-04-01,5,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
824859,63-2-401,2018-10-10,3.47,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
259977,63-2-401,2019-03-07,6,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
824891,63-2-401,2018-10-26,7,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
791586,63-2-401,2018-03-29,4,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
824893,63-2-401,2018-10-25,12,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
824906,63-2-401,2018-10-29,4,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
661593,63-2-401,2018-12-13,15,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
726750,63-2-401,2019-08-15,15,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
669128,63-2-401,2017-08-15,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
481999,63-2-401,2018-05-07,9,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
669142,63-2-401,2017-08-29,7,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
791587,63-2-401,2018-04-10,10,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
824930,63-2-401,2018-10-25,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
824931,63-2-401,2018-08-17,6,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
824956,63-2-401,2018-10-18,15,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
726775,63-2-401,2018-04-13,6,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
824976,63-2-401,2018-10-25,10,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
791587,63-2-401,2019-01-25,11,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
825086,63-2-401,2018-10-31,25,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
825144,63-2-401,2019-01-08,55,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
825151,63-2-401,2019-05-14,2,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
791592,63-2-401,2018-03-07,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
791601,63-2-401,2018-03-07,1,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
552366,63-2-401,2018-01-02,7,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
825201,63-2-401,2018-09-12,2,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
825230,63-2-401,2018-11-09,0.51,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
482116,63-2-401,2017-01-04,10,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
726912,63-2-401,2019-09-06,8,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
608061,63-2-401,2018-06-01,30,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
791613,63-2-401,2018-03-05,6.25,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
825257,63-2-401,2018-10-31,6,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
825258,63-2-401,2018-10-31,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
233953,63-2-401,2017-06-28,18,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
373588,63-2-401,2017-11-17,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
669289,63-2-401,2018-07-23,20,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
482130,63-2-401,2019-03-18,7,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
726937,63-2-401,2018-07-25,12,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
825326,63-2-401,2019-04-17,7,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
373608,63-2-401,2018-06-13,2.95,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
825389,63-2-401,2018-09-10,8,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
482193,63-2-401,2017-03-22,2,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
608121,63-2-401,2020-01-08,15,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
825511,63-2-401,2018-10-23,4,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
482221,63-2-401,2017-05-11,5,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
825544,63-2-401,2018-10-24,8,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
727065,63-2-401,2017-11-29,5,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
425187,63-2-401,2019-01-11,4,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
825707,63-2-401,2018-10-29,4,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
825732,63-2-401,2018-11-16,0.59,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
727175,63-2-401,2019-09-18,0.43,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
825760,63-2-401,2018-06-13,5,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
825762,63-2-401,2018-05-23,8,DIST OF CDS/POSS W/INTENT,N,2018-05-01,TRUE
825765,63-2-401,2018-04-30,10,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
599144,63-2-401,2017-07-13,8,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
373770,63-2-401,2017-06-16,12,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
791654,63-2-401,2019-11-25,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
825934,63-2-401,2018-10-11,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
825958,63-2-401,2018-10-24,2,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
177898,63-2-401,2018-07-09,4.46,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
825967,63-2-401,2018-10-10,6,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
608380,63-2-401,2017-07-17,10,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
825986,63-2-401,2018-11-15,10,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
826001,63-2-401,2018-10-29,10,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
552727,63-2-401,2017-11-20,7777,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
552727,63-2-401,2017-11-17,20,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
826035,63-2-401,2018-10-31,3,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
790257,63-2-401,2018-03-20,6.45,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
206259,63-2-401,2020-01-08,10,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
826197,63-2-401,2018-11-05,15,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
608457,63-2-401,2018-03-29,8,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
790257,63-2-401,2018-03-20,3.56,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
727404,63-2-401,2020-01-23,18,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
94234,63-2-401,2017-06-14,3.46,DIST OF CDS/POSS W/INTENT,N,2017-06-01,TRUE
791676,63-2-401,2018-01-03,7,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
669661,63-2-401,2018-08-02,7,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
425471,63-2-401,2018-01-17,9,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
608569,63-2-401,2019-07-25,7,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
669714,63-2-401,2019-01-08,7,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
727482,63-2-401,2018-04-18,10,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
826428,63-2-401,2018-11-19,4,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
826479,63-2-401,2018-11-29,0.61,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
826495,63-2-401,2018-11-09,10,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
826499,63-2-401,2019-09-18,7,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
826499,63-2-401,2019-09-18,5,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
826500,63-2-401,2017-04-24,10,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
727516,63-2-401,2018-06-14,6,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
608687,63-2-401,2017-05-02,7,DIST OF CDS/POSS W/INTENT,N,2017-05-01,TRUE
173165,63-2-401,2019-03-05,15,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
608769,63-2-401,2019-09-20,2.58,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
669777,63-2-401,2018-09-12,12,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
826648,63-2-401,2020-02-07,10,DIST OF CDS/POSS W/INTENT,N,2020-02-01,TRUE
553049,63-2-401,2018-01-19,6,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
669835,63-2-401,2017-12-12,5,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
791702,63-2-401,2018-03-07,4,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
669869,63-2-401,2019-06-12,2.5,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
374220,63-2-401,2018-01-18,20,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
826778,63-2-401,2018-10-31,1,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
791704,63-2-401,2018-03-09,5,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
425676,63-2-401,2019-01-22,3,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
826971,63-2-401,2018-11-14,10,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
826975,63-2-401,2018-11-15,9,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
727776,63-2-401,2017-09-25,5,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
826977,63-2-401,2018-11-08,12,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
260458,63-2-401,2017-11-09,7,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
826997,63-2-401,2018-11-01,10,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827028,63-2-401,2018-12-05,10,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
827078,63-2-401,2018-12-03,4.53,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
727836,63-2-401,2017-02-10,10,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
727836,63-2-401,2017-02-10,14,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
827124,63-2-401,2018-11-16,8,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827173,63-2-401,2018-11-13,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
669995,63-2-401,2019-03-04,15,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
728048,63-2-401,2017-08-11,5,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
728048,63-2-401,2018-01-09,6,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
425916,63-2-401,2019-08-20,2,DIST OF CDS/POSS W/INTENT,N,2019-08-01,TRUE
827390,63-2-401,2019-03-28,5,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
827403,63-2-401,2019-03-04,3,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
827404,63-2-401,2018-09-20,10,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
827438,63-2-401,2018-12-03,7,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
827444,63-2-401,2018-10-03,3.41,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
827452,63-2-401,2018-11-29,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827457,63-2-401,2018-11-29,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827458,63-2-401,2018-12-12,0.58,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
827459,63-2-401,2018-11-29,5.3,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827460,63-2-401,2018-11-29,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827461,63-2-401,2018-11-29,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827464,63-2-401,2018-12-03,4,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
827485,63-2-401,2018-11-20,10,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827495,63-2-401,2018-10-01,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
670104,63-2-401,2018-08-21,12,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
827520,63-2-401,2018-12-12,0.5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
670130,63-2-401,2017-04-11,6,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
553503,63-2-401,2017-02-07,6,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
791757,63-2-401,2018-03-23,2,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
827663,63-2-401,2018-10-16,7,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
827778,63-2-401,2018-12-04,4,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
142679,63-2-401,2017-07-27,15,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
374573,63-2-401,2017-08-10,10,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
374573,63-2-401,2018-02-23,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
717018,63-2-401,2017-07-05,7.75,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
374573,63-2-401,2017-09-13,10,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
827799,63-2-401,2018-11-13,3.21,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
728232,63-2-401,2019-05-10,7.67,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
483517,63-2-401,2019-01-15,3,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
424035,63-2-401.B,2020-01-07,12,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2020-01-01,TRUE
825861,63-2-401.B,2018-10-23,5,DIST OF IMITATION CONTROLLED SUBSTANCE,N,2018-10-01,TRUE
724673,63-2-401.E,2018-03-01,1.2,DIST CDS W/IN 1000 FT PARK/SCHOOL,N,2018-03-01,TRUE
724076,63-2-401.F.1,2017-07-18,1.01,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-07-01,TRUE
479240,63-2-401.F.1,2020-02-06,10,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2020-02-01,TRUE
605425,63-2-401.F.1,2017-11-08,10,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-11-01,TRUE
821177,63-2-401.F.1,2018-08-22,15,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-08-01,TRUE
549753,63-2-401.F.1,2017-07-26,1.01,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-07-01,TRUE
822028,63-2-401.F.1,2018-09-13,3,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-09-01,TRUE
823275,63-2-401.F.1,2018-09-19,6,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-09-01,TRUE
93390,63-2-401.F.1,2017-12-21,6,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2017-12-01,TRUE
726640,63-2-401.F.1,2018-01-12,5,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-01-01,TRUE
825029,63-2-401.F.1,2018-11-07,4,DIST/CDS W/IN 2000 FT PARK/SCHOOL(50%),N,2018-11-01,TRUE
827876,63-2-401,2018-12-13,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
827880,63-2-401,2018-11-29,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
827886,63-2-401,2018-12-04,3,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
791767,63-2-401,2018-04-16,7,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
670279,63-2-401,2017-02-24,3,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
828053,63-2-401,2018-11-26,2,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
670286,63-2-401,2018-04-03,12,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
283139,63-2-401,2017-11-20,15,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
728329,63-2-401,2018-06-27,10,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
791776,63-2-401,2018-04-09,3,DIST OF CDS/POSS W/INTENT,N,2018-04-01,TRUE
828093,63-2-401,2018-12-11,3,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828103,63-2-401,2018-11-16,3,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
553703,63-2-401,2019-06-06,4,DIST OF CDS/POSS W/INTENT,N,2019-06-01,TRUE
609568,63-2-401,2019-04-30,5,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
828150,63-2-401,2018-10-22,7,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
828164,63-2-401,2018-12-06,7,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828242,63-2-401,2018-12-06,4,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828276,63-2-401,2018-12-10,2,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828276,63-2-401,2018-12-10,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
234635,63-2-401,2019-11-18,5,DIST OF CDS/POSS W/INTENT,N,2019-11-01,TRUE
260696,63-2-401,2017-08-21,2,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
828285,63-2-401,2018-12-17,10,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828288,63-2-401,2018-12-10,7,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828292,63-2-401,2018-12-17,6,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828300,63-2-401,2018-12-03,6,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
670390,63-2-401,2019-03-22,2,DIST OF CDS/POSS W/INTENT,N,2019-03-01,TRUE
426412,63-2-401,2018-12-17,3,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
718190,63-2-401,2018-11-19,25,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
426433,63-2-401,2018-01-26,2.97,DIST OF CDS/POSS W/INTENT,N,2018-01-01,TRUE
828487,63-2-401,2019-04-01,8,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
828487,63-2-401,2019-04-01,2,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
728511,63-2-401,2017-10-18,5,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
670441,63-2-401,2019-07-16,7,DIST OF CDS/POSS W/INTENT,N,2019-07-01,TRUE
260749,63-2-401,2018-08-15,10,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
828596,63-2-401,2019-02-13,12,DIST OF CDS/POSS W/INTENT,N,2019-02-01,TRUE
828655,63-2-401,2018-07-23,3,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
728557,63-2-401,2019-05-13,2,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
828662,63-2-401,2018-09-13,4,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
828713,63-2-401,2018-12-12,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828721,63-2-401,2018-12-18,10,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
828736,63-2-401,2018-08-13,2,DIST OF CDS/POSS W/INTENT,N,2018-08-01,TRUE
828756,63-2-401,2019-01-02,0.94,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
828818,63-2-401,2018-11-20,7,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
728638,63-2-401,2018-07-30,2,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
609908,63-2-401,2017-11-30,15,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
828824,63-2-401,2018-11-28,4,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
484038,63-2-401,2017-11-27,15,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
791811,63-2-401,2018-03-08,10,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
828895,63-2-401,2018-12-14,10,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
417812,63-2-401,2017-12-06,4,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
260795,63-2-401,2019-04-16,30,DIST OF CDS/POSS W/INTENT,N,2019-04-01,TRUE
791816,63-2-401,2018-03-26,6,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
828915,63-2-401,2018-12-07,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
728652,63-2-401,2018-12-17,8,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
791816,63-2-401,2018-03-26,7,DIST OF CDS/POSS W/INTENT,N,2018-03-01,TRUE
178488,63-2-401,2017-12-13,4,DIST OF CDS/POSS W/INTENT,N,2017-12-01,TRUE
473052,63-2-401,2017-09-06,30,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
829062,63-2-401,2018-12-07,10,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
670683,63-2-401,2017-02-24,15,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
143051,63-2-401,2017-01-12,10,DIST OF CDS/POSS W/INTENT,N,2017-01-01,TRUE
829067,63-2-401,2018-09-07,4,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
829067,63-2-401,2018-09-07,2,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
829087,63-2-401,2019-09-11,10,DIST OF CDS/POSS W/INTENT,N,2019-09-01,TRUE
206910,63-2-401,2017-02-21,3,DIST OF CDS/POSS W/INTENT,N,2017-02-01,TRUE
829167,63-2-401,2018-09-04,7,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
610073,63-2-401,2020-01-06,8.33,DIST OF CDS/POSS W/INTENT,N,2020-01-01,TRUE
728806,63-2-401,2018-06-11,7,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
829204,63-2-401,2018-11-30,5,DIST OF CDS/POSS W/INTENT,N,2018-11-01,TRUE
283169,63-2-401,2018-06-14,7,DIST OF CDS/POSS W/INTENT,N,2018-06-01,TRUE
829258,63-2-401,2019-05-02,20,DIST OF CDS/POSS W/INTENT,N,2019-05-01,TRUE
728822,63-2-401,2018-09-12,20,DIST OF CDS/POSS W/INTENT,N,2018-09-01,TRUE
829290,63-2-401,2017-04-05,3,DIST OF CDS/POSS W/INTENT,N,2017-04-01,TRUE
484202,63-2-401,2017-03-23,4,DIST OF CDS/POSS W/INTENT,N,2017-03-01,TRUE
829355,63-2-401,2019-01-04,4,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
829365,63-2-401,2017-10-16,1.77,DIST OF CDS/POSS W/INTENT,N,2017-10-01,TRUE
829365,63-2-401,2018-12-14,1.76,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
829411,63-2-401,2018-12-27,5,DIST OF CDS/POSS W/INTENT,N,2018-12-01,TRUE
670818,63-2-401,2019-01-16,12,DIST OF CDS/POSS W/INTENT,N,2019-01-01,TRUE
610226,63-2-401,2018-02-23,10,DIST OF CDS/POSS W/INTENT,N,2018-02-01,TRUE
599347,63-2-401,2017-09-15,2,DIST OF CDS/POSS W/INTENT,N,2017-09-01,TRUE
260968,63-2-401,2017-11-27,3,DIST OF CDS/POSS W/INTENT,N,2017-11-01,TRUE
829560,63-2-401,2018-10-30,5,DIST OF CDS/POSS W/INTENT,N,2018-10-01,TRUE
484319,63-2-401,2017-08-25,8,DIST OF CDS/POSS W/INTENT,N,2017-08-01,TRUE
484319,63-2-401,2018-07-16,8,DIST OF CDS/POSS W/INTENT,N,2018-07-01,TRUE
829567,63-2-401,2017-07-24,9.84,DIST OF CDS/POSS W/INTENT,N,2017-07-01,TRUE
